experiment_id,makespan_attempt,zone_attempt,zone_positions,zone_fraction,conflicts,agents,start_t,end_t,waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,3,13,15,4,8,174,70,0.000000,0.060000,0.154000,0.117000,0.011895,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,2,13,15,2,3,28,15,0.000000,0.010000,0.037000,0.024000,0.001793,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,2,14,16,1,1,24,10,0.000000,0.007000,0.023000,0.018000,0.001370,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,2,20,22,1,2,25,10,0.000000,0.006000,0.032000,0.020000,0.001662,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,2,21,23,2,3,28,15,0.000000,0.010000,0.036000,0.024000,0.001764,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,14,0.013672,4,3,22,27,2,6,94,44,0.000000,0.037000,0.104000,0.068000,0.008250,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,3,24,26,1,5,29,11,0.000000,0.009000,0.061000,0.033000,0.002687,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx12-seed42-1783560874860,0,0,5,0.004883,1,3,27,29,1,5,29,11,0.000000,0.009000,0.062000,0.034000,0.002084,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,5,0.004883,1,2,2,4,4,7,179,68,0.000000,0.065000,0.201000,0.169000,0.012284,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,1,12,0.011719,1,2,1,5,1,2,35,17,0.000000,0.015000,0.044000,0.031000,0.003536,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,8,0.007812,1,3,4,6,1,1,15,9,0.000000,0.007000,0.027000,0.020000,0.001306,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,5,0.004883,1,2,8,10,2,3,28,15,0.000000,0.009000,0.036000,0.024000,0.001650,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,5,0.004883,1,3,9,11,4,7,203,79,0.000000,0.063000,0.146000,0.120000,0.005722,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,1,13,0.012695,1,3,8,12,1,1,33,18,0.000000,0.013000,0.031000,0.022000,0.001578,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,5,0.004883,1,2,16,18,1,1,24,10,0.000000,0.008000,0.024000,0.019000,0.001548,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,8,0.007812,3,4,21,24,1,4,59,22,0.000000,0.020000,0.083000,0.047000,0.004339,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx13-seed42-1783560874909,0,0,5,0.004883,1,2,32,34,2,3,28,15,0.000000,0.010000,0.039000,0.027000,0.001887,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,5,0.004883,1,2,4,6,2,3,28,15,0.000000,0.012000,0.066000,0.049000,0.007256,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,5,0.004883,1,2,4,6,2,3,28,15,0.000000,0.010000,0.037000,0.025000,0.001414,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,5,0.004883,1,3,4,6,4,7,183,72,0.000000,0.057000,0.141000,0.115000,0.005480,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,1,13,0.012695,1,3,3,7,1,2,35,18,0.000000,0.014000,0.043000,0.027000,0.002902,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,8,0.007812,1,2,10,12,2,3,32,17,0.000000,0.010000,0.039000,0.026000,0.001633,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,5,0.004883,1,2,12,14,2,3,28,15,0.000000,0.009000,0.035000,0.024000,0.001614,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,8,0.007812,1,2,14,16,1,1,12,7,0.000000,0.004000,0.016000,0.011000,0.000750,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx14-seed42-1783560874962,0,0,8,0.007812,2,2,25,28,1,2,21,11,0.000000,0.008000,0.031000,0.020000,0.001484,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx15-seed42-1783560875012,0,0,5,0.004883,1,2,3,5,2,3,28,15,0.000000,0.012000,0.068000,0.050000,0.007695,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx15-seed42-1783560875012,0,0,8,0.007812,1,2,6,8,2,4,33,17,0.000000,0.011000,0.057000,0.036000,0.003672,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx15-seed42-1783560875012,0,0,5,0.004883,1,2,16,18,1,1,24,10,0.000000,0.008000,0.024000,0.019000,0.001447,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx16-seed42-1783560875061,0,0,5,0.004883,1,2,9,11,2,3,28,15,0.000000,0.012000,0.067000,0.049000,0.007770,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx16-seed42-1783560875061,0,0,5,0.004883,1,2,17,19,1,1,24,10,0.000000,0.008000,0.025000,0.020000,0.001881,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx16-seed42-1783560875061,0,0,5,0.004883,1,2,19,21,1,1,24,10,0.000000,0.008000,0.023000,0.018000,0.001167,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx16-seed42-1783560875061,0,0,5,0.004883,1,2,19,21,1,1,24,10,0.000000,0.008000,0.023000,0.018000,0.000990,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx16-seed42-1783560875061,0,0,5,0.004883,1,2,32,34,1,2,25,10,0.000000,0.007000,0.033000,0.021000,0.001460,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,8,0.007812,2,2,6,9,1,1,20,11,0.000000,0.012000,0.067000,0.055000,0.009718,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,14,16,1,2,25,10,0.000000,0.011000,0.054000,0.035000,0.003361,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,20,22,1,1,24,10,0.000000,0.011000,0.034000,0.026000,0.001818,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,24,26,1,2,25,10,0.000000,0.012000,0.047000,0.030000,0.002713,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,31,33,1,3,26,10,0.000000,0.012000,0.061000,0.037000,0.002784,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,34,36,1,2,25,10,0.000000,0.011000,0.047000,0.031000,0.002050,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,5,0.004883,1,2,39,41,1,2,25,10,0.000000,0.014000,0.050000,0.033000,0.002121,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx17-seed42-1783560875114,0,0,4,0.003906,1,2,53,55,1,4,22,9,0.000000,0.013000,0.070000,0.039000,0.002741,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,8,0.007812,2,2,0,3,2,4,57,26,0.000000,0.025000,0.117000,0.091000,0.011966,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,5,0.004883,1,2,1,3,2,3,28,15,0.000000,0.009000,0.037000,0.025000,0.002196,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,5,0.004883,1,2,11,13,1,1,12,7,0.000000,0.004000,0.015000,0.010000,0.000786,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,11,0.010742,3,2,12,16,2,3,70,33,0.000000,0.024000,0.062000,0.046000,0.003470,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,5,0.004883,1,2,12,14,1,1,12,7,0.000000,0.004000,0.016000,0.011000,0.000743,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,5,0.004883,1,3,18,20,1,2,26,11,0.000000,0.007000,0.036000,0.023000,0.001970,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx18-seed42-1783560875215,0,0,5,0.004883,1,2,21,23,1,1,12,7,0.000000,0.004000,0.015000,0.010000,0.000662,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,8,10,2,3,28,15,0.000000,0.011000,0.072000,0.054000,0.008098,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,12,14,2,3,29,16,0.000000,0.012000,0.044000,0.028000,0.001955,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,14,16,2,3,28,15,0.000000,0.009000,0.036000,0.023000,0.001307,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,21,23,1,2,25,10,0.000000,0.008000,0.041000,0.027000,0.003055,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,23,25,1,1,24,10,0.000000,0.007000,0.024000,0.019000,0.001141,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,24,26,1,1,24,10,0.000000,0.007000,0.025000,0.018000,0.001139,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,25,27,1,3,26,10,0.000000,0.010000,0.044000,0.026000,0.001990,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,4,0.003906,1,2,34,36,1,4,22,9,0.000000,0.007000,0.046000,0.026000,0.001770,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx19-seed42-1783560875262,0,0,5,0.004883,1,2,39,41,1,1,24,10,0.000000,0.008000,0.023000,0.018000,0.000978,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx20-seed42-1783560875314,0,0,5,0.004883,1,2,1,3,4,14,176,66,0.000000,0.050000,0.301000,0.223000,0.043693,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx20-seed42-1783560875314,0,0,8,0.007812,1,3,5,7,1,1,15,9,0.000000,0.006000,0.022000,0.015000,0.001024,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx20-seed42-1783560875314,0,0,5,0.004883,1,2,14,16,2,3,28,15,0.000000,0.009000,0.036000,0.024000,0.001940,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx20-seed42-1783560875314,0,0,8,0.007812,2,3,17,20,2,3,141,49,0.000000,0.044000,0.102000,0.085000,0.005810,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx20-seed42-1783560875314,0,0,5,0.004883,1,2,23,25,1,2,25,10,0.000000,0.009000,0.036000,0.023000,0.001926,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,8,0.007812,1,2,0,1,3,5,100,34,0.000000,0.031000,0.142000,0.116000,0.013521,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,3,3,11,13,3,9,213,75,0.000000,0.068000,0.201000,0.150000,0.016256,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,1,2,14,16,1,3,26,10,0.000000,0.008000,0.045000,0.028000,0.002553,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,1,3,14,16,1,1,25,11,0.000000,0.008000,0.026000,0.020000,0.001331,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,1,2,17,19,4,7,181,70,0.000000,0.061000,0.143000,0.118000,0.005821,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,1,13,0.012695,1,3,16,20,1,2,29,15,0.000000,0.012000,0.040000,0.026000,0.002280,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,1,2,19,21,1,1,24,10,0.000000,0.008000,0.025000,0.019000,0.001267,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx21-seed42-1783560875365,0,0,5,0.004883,1,2,27,29,1,2,25,10,0.000000,0.007000,0.033000,0.022000,0.001664,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx22-seed42-1783560875413,0,0,5,0.004883,1,3,10,12,2,3,30,17,0.000000,0.015000,0.073000,0.054000,0.008096,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx22-seed42-1783560875413,0,0,5,0.004883,1,2,20,22,4,12,174,66,0.000000,0.057000,0.202000,0.144000,0.024637,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx22-seed42-1783560875413,0,0,5,0.004883,1,2,25,27,1,1,24,10,0.000000,0.008000,0.025000,0.019000,0.001283,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-2_scen-agents20-idx23-seed42-1783560875466,0,0,8,0.007812,2,2,2,5,1,1,18,10,0.000000,0.009000,0.052000,0.043000,0.007497,1
