experiment_id,makespan_attempt,zone_attempt,zone_positions,zone_fraction,conflicts,agents,start_t,end_t,waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,21,0.020508,2,7,22,28,2,4,942,179,0.000000,0.322000,0.489000,0.438000,0.022030,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,2,22,26,1,3,142,32,0.000000,0.043000,0.107000,0.085000,0.008318,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,4,23,27,1,2,139,32,0.000000,0.044000,0.101000,0.083000,0.009413,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,6,23,27,1,1,183,61,0.000000,0.065000,0.110000,0.100000,0.006933,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,4,25,29,1,5,178,44,0.000000,0.059000,0.162000,0.116000,0.020262,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,21,0.020508,8,8,26,33,1,5,1895,266,0.000000,0.495000,0.931000,0.816000,0.085274,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,23,0.022461,3,7,26,33,1,2,2323,340,0.000000,0.594000,1.020000,0.948000,0.054264,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,3,28,32,1,3,139,31,0.000000,0.047000,0.109000,0.088000,0.011333,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,4,29,33,1,3,156,39,0.000000,0.048000,0.120000,0.094000,0.011944,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,3,29,33,1,2,149,36,0.000000,0.051000,0.103000,0.085000,0.008592,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,5,31,35,1,5,231,61,0.000000,0.072000,0.195000,0.147000,0.024421,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,3,31,35,1,7,204,48,0.000000,0.057000,0.196000,0.145000,0.033060,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,4,32,36,1,9,262,64,0.000000,0.077000,0.265000,0.191000,0.047917,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,2,33,37,1,3,138,30,0.000000,0.037000,0.106000,0.086000,0.011168,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,18,0.017578,2,5,34,40,1,7,767,135,0.000000,0.222000,0.481000,0.399000,0.069824,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,3,34,38,1,2,196,48,0.000000,0.054000,0.126000,0.108000,0.010903,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,13,0.012695,1,2,36,40,1,2,138,30,0.000000,0.039000,0.094000,0.080000,0.009202,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,21,0.020508,2,3,39,45,1,2,727,115,0.000000,0.182000,0.352000,0.321000,0.022015,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,21,0.020508,2,5,41,47,1,3,1155,196,0.000000,0.330000,0.580000,0.524000,0.045814,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx3-seed42-1783597578592,0,0,12,0.011719,1,2,52,55,1,2,43,16,0.000000,0.022000,0.057000,0.040000,0.004377,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx4-seed42-1783597579491,0,0,75,0.073242,22,23,0,10,4,7,31478,3584,0.005000,11.559000,16.215000,15.963000,0.182755,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-32-32_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-32-32-even-1_scen-agents100-idx4-seed42-1783597579491,0,1,165,0.161133,27,45,0,14,2,3,46513,4578,0.006000,18.763000,24.812000,24.482000,0.209680,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx0-seed42-1783598467313,0,0,13,0.005642,1,2,9,13,1,1,22,12,0.000000,0.011000,0.062000,0.051000,0.009084,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx0-seed42-1783598467313,0,0,13,0.005642,1,2,37,41,1,3,142,32,0.000000,0.045000,0.117000,0.093000,0.009615,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx2-seed42-1783598467412,0,0,13,0.005642,1,2,26,30,1,3,138,30,0.000000,0.044000,0.158000,0.132000,0.023130,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx4-seed42-1783598467514,0,0,13,0.005642,1,2,10,14,1,2,23,12,0.000000,0.013000,0.075000,0.057000,0.009109,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx4-seed42-1783598467514,0,0,13,0.005642,1,2,17,21,1,1,29,15,0.000000,0.014000,0.039000,0.032000,0.002176,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx4-seed42-1783598467514,0,0,13,0.005642,1,2,23,27,1,1,85,27,0.000000,0.030000,0.067000,0.059000,0.003936,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx6-seed42-1783598467616,0,0,13,0.005642,1,2,20,24,2,5,77,35,0.000000,0.037000,0.137000,0.104000,0.015980,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx6-seed42-1783598467616,0,0,13,0.005642,1,2,26,30,1,2,138,30,0.000000,0.040000,0.118000,0.102000,0.010552,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx7-seed42-1783598467665,0,0,13,0.005642,1,2,8,12,1,1,22,12,0.000000,0.013000,0.068000,0.056000,0.011830,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx8-seed42-1783598467716,0,0,13,0.005642,1,2,7,11,1,2,27,14,0.000000,0.016000,0.076000,0.058000,0.010485,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx8-seed42-1783598467716,0,0,13,0.005642,1,3,16,20,1,2,34,18,0.000000,0.018000,0.051000,0.035000,0.003085,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx13-seed42-1783598467969,0,0,13,0.005642,1,2,7,11,1,2,28,14,0.000000,0.018000,0.092000,0.073000,0.011238,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx14-seed42-1783598468019,0,0,13,0.005642,1,2,43,47,1,3,142,32,0.000000,0.044000,0.153000,0.126000,0.018777,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx15-seed42-1783598468069,0,0,13,0.005642,1,2,16,20,1,3,142,32,0.000000,0.050000,0.156000,0.130000,0.022084,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx19-seed42-1783598468271,0,0,13,0.005642,1,2,8,12,1,1,31,16,0.000000,0.018000,0.063000,0.054000,0.009412,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx20-seed42-1783598468322,0,0,13,0.005642,1,2,34,38,1,2,138,30,0.000000,0.040000,0.149000,0.128000,0.022118,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx21-seed42-1783598468373,0,0,13,0.005642,1,2,33,37,1,2,141,32,0.000000,0.049000,0.190000,0.164000,0.025383,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx22-seed42-1783598468424,0,0,13,0.005642,1,2,6,10,3,6,178,62,0.000000,0.129000,0.426000,0.341000,0.049717,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx23-seed42-1783598468524,0,0,13,0.005642,1,2,19,23,2,3,48,25,0.000000,0.028000,0.109000,0.086000,0.012511,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx23-seed42-1783598468524,0,0,13,0.005642,1,2,23,27,1,1,31,16,0.000000,0.016000,0.051000,0.042000,0.003243,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx25-seed42-1783598468625,0,0,18,0.007812,1,4,25,29,1,1,28,16,0.000000,0.020000,0.067000,0.055000,0.009448,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx25-seed42-1783598468625,0,0,13,0.005642,1,2,63,67,1,2,138,30,0.000000,0.046000,0.122000,0.099000,0.011462,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx26-seed42-1783598468676,0,0,13,0.005642,1,2,36,40,1,2,138,30,0.000000,0.052000,0.156000,0.134000,0.019154,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx27-seed42-1783598468726,0,0,13,0.005642,1,2,0,4,2,4,67,31,0.000000,0.037000,0.147000,0.117000,0.016800,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx28-seed42-1783598468776,0,0,18,0.007812,1,3,24,28,1,1,33,18,0.000000,0.021000,0.078000,0.066000,0.010716,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx28-seed42-1783598468776,0,0,13,0.005642,1,3,44,48,1,6,199,48,0.000000,0.074000,0.212000,0.158000,0.020382,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx28-seed42-1783598468776,0,0,13,0.005642,1,2,56,60,1,2,138,30,0.000000,0.051000,0.118000,0.101000,0.011774,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx29-seed42-1783598468827,0,0,13,0.005642,1,2,23,27,2,3,48,25,0.000000,0.024000,0.104000,0.082000,0.015708,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx31-seed42-1783598468928,0,0,23,0.009983,3,3,4,11,2,7,181,74,0.000000,0.075000,0.244000,0.184000,0.036178,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx31-seed42-1783598468928,0,0,13,0.005642,1,2,11,15,1,2,142,32,0.000000,0.042000,0.117000,0.099000,0.010351,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx32-seed42-1783598468978,0,0,13,0.005642,1,2,15,19,1,1,36,18,0.000000,0.024000,0.087000,0.071000,0.012232,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx33-seed42-1783598469028,0,0,13,0.005642,1,2,32,36,1,1,140,32,0.000000,0.046000,0.135000,0.124000,0.018211,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx33-seed42-1783598469028,0,0,13,0.005642,1,2,78,82,1,2,141,32,0.000000,0.053000,0.113000,0.095000,0.010398,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx34-seed42-1783598469078,0,0,18,0.007812,1,2,5,9,1,2,25,13,0.000000,0.019000,0.101000,0.071000,0.012980,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx34-seed42-1783598469078,0,0,18,0.007812,1,2,7,11,3,7,216,70,0.000000,0.083000,0.268000,0.203000,0.031367,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx36-seed42-1783598469179,0,0,18,0.007812,2,2,19,24,1,3,124,37,0.000000,0.050000,0.178000,0.135000,0.022184,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx36-seed42-1783598469179,0,0,13,0.005642,1,2,26,30,1,1,140,32,0.000000,0.050000,0.104000,0.092000,0.009664,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx38-seed42-1783598469280,0,0,18,0.007812,1,2,16,20,1,1,24,13,0.000000,0.014000,0.064000,0.055000,0.008979,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx38-seed42-1783598469280,0,0,18,0.007812,1,2,23,27,3,6,152,64,0.000000,0.063000,0.164000,0.126000,0.009786,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx39-seed42-1783598469331,0,0,13,0.005642,1,2,3,7,1,2,23,12,0.000000,0.013000,0.078000,0.059000,0.011360,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx39-seed42-1783598469331,0,0,13,0.005642,1,2,18,22,1,2,138,30,0.000000,0.042000,0.110000,0.092000,0.011204,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx40-seed42-1783598469380,0,0,13,0.005642,1,2,15,19,1,2,32,16,0.000000,0.016000,0.087000,0.069000,0.014626,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx40-seed42-1783598469380,0,0,13,0.005642,1,2,29,33,1,2,23,12,0.000000,0.013000,0.039000,0.025000,0.001846,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx43-seed42-1783598469532,0,0,18,0.007812,2,3,6,11,1,1,37,20,0.000000,0.017000,0.079000,0.060000,0.010328,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx43-seed42-1783598469532,0,0,13,0.005642,1,2,40,44,1,3,138,30,0.000000,0.042000,0.124000,0.099000,0.013288,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx45-seed42-1783598469632,0,0,13,0.005642,1,2,9,13,1,2,23,12,0.000000,0.016000,0.089000,0.063000,0.009811,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx46-seed42-1783598469682,0,0,13,0.005642,1,2,3,7,1,1,26,14,0.000000,0.014000,0.063000,0.053000,0.009759,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx46-seed42-1783598469682,0,0,13,0.005642,1,2,20,24,3,6,178,62,0.000000,0.063000,0.173000,0.136000,0.015955,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx47-seed42-1783598469734,0,0,13,0.005642,1,3,13,17,1,3,156,39,0.000000,0.052000,0.174000,0.141000,0.022641,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx47-seed42-1783598469734,0,0,18,0.007812,1,2,15,19,1,1,33,17,0.000000,0.016000,0.038000,0.030000,0.002305,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx47-seed42-1783598469734,0,0,13,0.005642,1,2,46,50,1,1,142,33,0.000000,0.050000,0.091000,0.083000,0.004559,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-48-48_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-48-48-even-1_scen-agents10-idx48-seed42-1783598469784,0,0,13,0.005642,1,2,22,26,1,1,20,11,0.000000,0.012000,0.066000,0.054000,0.011814,1
